8	121	13	9.44
682	12	5	6.62
274	223	5	42.26
2718	6521	3	62.72
12	1379	9	38.5
1083	14	5	11.23
2898	14	4	14.62
108	1190	6	43.28
121	257	4	17.59
389	255	11	128.53
1633	12	5	15.22
12	683	5	6.62
1890	124	5	50.08
9	12	344	417.33
105	1172	5	27.54
276	9	3	5.28
2874	14	3	8.57
113	326	3	10.15
1718	14	3	5.83
6217	14	3	16.5
871	2882	3	47.28
492	14	8	12.6
269	104	4	6.07
131	128	3	5.46
2144	3505	5	104.92
564	121	4	25.06
407	177	3	23.26
1501	662	3	41.6
888	12	6	12.65
7067	103	3	24.93
4739	1049	3	51.99
105	157	26	104.88
2254	12	5	18.93
109	389	8	42.35
4816	4816	3	62.04
120	4436	3	30.6
101	556	3	5.98
355	14	7	5.51
2752	14	3	8.57
137	1515	6	64.35
388	14	17	45.09
102	527	3	5.9
110	244	4	12.05
369	387	3	29.08
5777	798	3	54.82
579	103	7	29.75
2047	550	3	42.11
703	101	4	11.88
101	1063	3	9.33
232	175	9	76.37
399	112	4	17.56
1383	14	5	13.13
155	238	3	17.61
796	410	5	63.63
104	567	3	7.75
104	1231	9	62.99
791	14	4	4.78
107	149	5	5.95
3217	12	3	9.76
674	101	14	82.96
112	119	8	7.19
1407	277	10	152.69
103	288	8	22.65
307	186	17	187.6
1240	1427	3	44.65
4480	59	4	54.42
525	3414	5	87.42
107	504	3	10.35
2782	14	3	8.57
12	171	20	14.79
419	126	7	51.43
108	1298	3	17.13
12	291	8	4.32
115	254	8	39.99
1501	14	4	9.33
109	842	7	47.62
12	1560	5	13.86
12	1492	5	13.86
459	103	4	10.26
104	715	11	66.12
6359	1688	3	59.58
248	154	47	600.73
101	240	5	6.01
6649	2658	3	62.72
101	165	10	13.36
169	540	3	24.42
323	140	4	26.2
113	135	25	108.16
463	319	4	41.34
101	1571	7	42.59
2363	14	4	12.83
1880	855	5	82.11
107	965	6	37.54
128	1953	6	65.17
603	12	6	8.39
2730	12	4	14.26
2998	101	5	39.06
12	4391	3	11.86
3199	137	5	64.81
134	130	4	11.09
170	256	3	19.15
104	2189	4	24.47
866	14	6	13.14
2222	381	3	40.66
1359	14	3	4.66
101	555	3	5.98
12	1750	3	5.59
1221	101	3	10.3
3544	12	3	9.76
105	295	3	5.09
137	145	6	26.31
827	586	4	52.24
1933	420	3	40.16
104	4365	3	20.99
123	113	19	53.12
1760	12	3	5.59
309	14	15	26.03
120	786	3	18.96
1290	14	3	4.19
2146	14	4	12.83
119	433	3	14.21
194	192	5	35.15
121	2336	6	64.68
1479	144	3	28.42
117	219	4	14.02
101	1331	3	10.87
1396	12	3	4.44
111	1070	4	25.2
107	2537	5	42.59
495	858	5	66.42
5839	101	3	23.43
102	166	6	3.99
108	3653	4	39.88
545	105	14	89.55
2297	14	3	7.46
2021	14	3	6.57
131	2915	4	43.58
116	1912	3	22.83
105	565	14	91.12
2816	105	3	18.55
709	586	5	66.24
939	101	3	8.91
101	213	7	9.9
123	536	3	17.07
104	4568	3	20.99
108	526	10	65.33
182	373	3	22.74
166	669	3	25.73
1222	12	4	7.46
468	628	3	34.02
8	39	9	6.01
118	349	4	18.98
367	106	3	6.84
605	135	3	20.89
101	1923	3	13.05
104	1438	3	12.8
108	1295	5	34.78
114	1787	3	21.35
504	236	3	27.54
112	2747	4	34.74
107	151	5	6.29
660	113	3	14.99
682	1224	3	40.64
235	107	5	13.17
122	707	3	18.54
210	116	3	8.24
102	882	7	33.47
108	2931	3	23.2
348	135	3	17
397	14	8	9.55
101	899	10	57.21
118	104	14	4.32
107	1581	4	25.02
104	498	6	22.46
3102	12	3	9.76
2492	101	3	15.24
3035	805	4	68.86
637	101	6	21.74
115	418	3	12.75
111	278	3	8.36
1669	111	4	29.53
102	672	10	50.02
339	184	5	42.18
1403	110	8	70.01
1945	2367	6	119.02
139	124	9	35.64
4286	101	3	18.98
218	175	3	17.87
132	436	3	18.48
4795	45	3	32.57
336	12	8	6.26
1529	101	7	42.59
887	115	5	34.87
410	14	7	7.49
805	14	11	39.21
423	102	4	8.22
101	693	3	7.22
329	1175	3	34.82
185	1353	10	140.58
667	14	5	6.56
2299	12	3	7.21
790	101	3	7.82
104	471	4	11.14
115	373	3	12.09
120	324	4	19.68
427	101	9	32.62
154	12	26	21.73
1063	12	10	37.86
124	227	3	11.59
103	314	3	3.91
1183	460	5	68.58
352	108	5	19.7
788	119	4	26.52
221	710	15	208.48
3188	2357	5	104.92
170	218	3	17.61
108	2434	3	21.63
1598	12	3	4.97
478	12	9	14.91
183	212	3	18.16
1874	5219	3	60.45
109	237	43	343.68
1306	14	3	4.66
910	977	6	92.4
687	261	3	30.12
101	136	10	4.42
1552	9	3	15.75
1024	1143	3	42.45
124	941	3	21.42
12	768	6	11.18
2138	112	3	22.24
313	201	3	22.42
12	2531	4	14.26
745	120	6	46.6
101	1384	3	10.87
102	212	31	137.28
6858	101	3	23.43
1062	101	9	52.27
107	1035	4	21.8
3843	3831	4	92.42
407	245	3	26.46
133	113	5	6.68
1245	14	6	17.15
131	140	6	23.95
697	757	3	37.56
101	219	6	7.37
102	1160	7	37.34
102	4027	3	19.13
337	101	5	9.29
117	213	3	8.68
577	12	5	5.1
1761	348	9	149.22
108	2093	4	30.36
1159	14	9	33.97
2403	388	7	118
824	104	3	10.02
218	447	10	112.71
3255	114	3	26.04
104	1286	8	52.75
6214	711	3	54.13
2248	489	4	59.59
322	124	3	14.26
102	1735	3	12.37
199	508	3	25.92
1614	14	5	14.29
2465	14	4	14.62
12	1184	10	40.43
2724	14	4	14.62
243	619	4	41.52
104	187	9	18.36
264	196	3	20.74
3510	179	3	36.84
3836	1401	3	53.65
151	119	4	9.36
136	129	3	6.2
171	1491	3	30.98
102	823	3	8.3
102	643	7	28.12
1353	12	3	4.44
103	418	6	19.07
124	379	7	48.79
8	3866	3	22.49
375	14	14	30.15
129	187	4	16.71
12	161	117	570.06
12	104	181	7.78
1073	9	3	13.98
318	162	4	29.61
253	1595	3	34.71
153	730	3	25.12
318	105	10	41.12
102	4539	4	31.45
5248	101	3	23.43
108	1299	6	44.74
347	317	3	26.86
419	271	3	27.05
2978	2114	5	104.92
240	2566	3	38.22
316	274	5	47.18
57	114	14	59.55
12	2911	5	21.76
101	748	3	7.51
151	104	6	4.44
575	101	4	10.43
1457	2489	3	50.5
128	119	4	4.63
1289	12	5	11.7
308	12	12	15.04
1060	12	4	6.26
3298	147	3	34.29
212	656	3	28.1
118	208	4	13.81
1625	14	3	5.83
161	128	3	9.21
304	104	4	7.4
590	14	24	132.01
2435	14	3	8.57
232	174	3	18.5
142	144	6	28.49
1862	1865	4	70.24
335	104	4	8.13
486	112	4	19.34
191	196	5	35.26
2022	12	4	11.09
183	1746	4	46.07
116	477	3	14.08
401	308	8	92.17
205	257	3	21.12
1742	12	3	5.59
112	726	3	15.35
5518	101	3	23.43
101	1264	3	10.3
12	938	5	9.32
1192	14	4	7.78
230	111	5	16.45
4564	14	3	12.13
2349	14	3	7.46
119	381	4	20.37
109	525	17	135.97
983	14	4	6.05
105	242	3	3.92
104	4361	3	20.99
12	5463	3	16.22
118	767	6	45.18
106	193	6	11.71
411	124	4	24.02
396	12	10	15.13
2757	105	4	28.15
104	4532	4	33.95
101	301	10	29.32
1359	420	5	69.74
222	14	19	26.11
108	867	10	78.67
216	449	4	36.47
192	603	7	75.51
937	112	6	43.45
3101	14	3	10.03
12	801	4	4.88
783	107	4	19.55
912	14	4	5.59
3938	2650	3	58.22
1475	12	4	8.99
4393	2276	3	56.98
111	652	3	14.06
1176	101	8	45.38
6590	101	3	23.43
194	2768	3	36.22
425	239	3	26.46
12	638	12	35.95
352	437	3	29.53
974	14	5	9.72
113	173	15	72.9
2160	14	3	7.46
12	2415	3	7.21
305	102	7	16.25
101	256	4	3.94
86	206	6	25.13
928	102	4	14.49
1273	14	4	7.78
156	101	14	24.54
1743	12	3	5.59
769	115	3	16.69
825	12	6	11.89
104	667	3	8.75
314	236	3	23.95
109	358	13	80.19
2035	14	3	6.57
1044	14	8	25.66
102	1234	7	38.95
123	178	4	13.6
123	112	8	9.92
2279	14	3	7.46
110	247	3	7.53
103	639	3	8.01
12	4331	3	11.86
194	131	20	160.74
1259	101	7	38.59
102	2831	6	47.18
117	166	4	10.83
12	1104	4	6.82
117	218	4	13.92
103	336	3	4.22
102	1052	13	95.09
13	272	3	15.83
4177	14	3	12.13
2415	370	3	40.33
315	251	3	24.41
7050	2254	3	61.48
6288	983	3	56.03
108	2932	3	23.2
1428	103	4	19.05
397	101	3	4.12
102	1746	3	12.37
8	275	7	21.35
108	4850	3	29.91
2211	12	3	7.21
3197	12	3	9.76
12	3698	3	11.86
1736	182	5	60.53
569	113	6	36.74
1563	101	8	52.58
724	135	4	32.02
165	116	5	14.72
1424	14	5	13.13
113	3290	3	25.33
236	272	4	32.81
4288	4569	3	62.04
4201	154	3	37.51
107	354	3	7.95
108	1294	5	34.78
12	133	236	1163.74
347	14	16	34.79
153	845	5	48.94
655	136	3	21.67
163	744	3	26.23
220	2338	4	51.31
165	562	4	35.19
128	515	8	66.19
1544	101	5	25.4
105	2418	3	17.33
321	164	34	438.93
103	211	5	6.33
103	6319	3	24.93
890	324	5	61.57
7058	122	3	35.35
645	435	3	33.42
460	14	11	22.81
412	1057	10	154.77
102	2197	3	14.19
3345	713	5	90.8
8	35	3	22.49
3866	14	4	21.99
102	2527	4	23.89
2033	12	3	6.33
186	105	58	381.48
16	2	6	20.71
109	6870	3	30.21
101	335	6	13.12
102	1435	7	40.79
1539	482	3	39.53
137	583	4	30.27
3288	14	3	10.03
102	5726	3	23.59
102	3874	3	19.13
2223	101	4	21.81
898	103	4	15.63
104	2073	4	22.97
103	2288	4	23.78
571	175	3	25.29
255	2039	3	36.34
128	3385	3	30.33
122	451	3	15.8
740	1363	3	41.58
102	421	3	4.52
103	766	4	14.62
468	1222	3	38.04
501	447	3	32.07
389	989	9	132.1
3594	388	4	62.07
597	9	16	120.41
1823	12	3	5.59
1010	101	4	14.9
744	12	8	18.91
119	351	4	19.33
101	386	4	7.24
1879	1307	7	133.45
145	126	5	16.86
254	102	4	3.99
108	2433	5	44.46
109	456	6	30.3
4766	154	3	37.51
196	611	6	63.02
411	12	9	12.82
1395	12	4	8.17
540	3496	3	45.71
4391	12	3	11.86
101	475	6	17.82
835	12	6	11.89
444	12	8	10.59
1138	103	6	32.15
117	140	3	4.24
1276	102	3	10.45
1911	14	5	17.3
107	628	6	32.07
4670	106	3	22.74
302	14	19	41.37
109	1268	4	25.11
108	1837	6	50.86
122	4685	3	30.86
127	2166	3	27.39
12	668	7	13.05
108	1625	4	27.58
1142	14	4	7.14
111	633	5	28.91
701	12	8	17.99
2429	12	3	8.32
110	483	3	12.06
320	101	8	20.87
86	216	6	25.56
341	103	3	4.32
131	141	7	30.06
101	286	4	4.76
108	866	5	30.13
2	86	4	8.71
5194	723	3	54.47
105	428	3	7.39
1113	14	4	7.14
3350	14	3	10.03
785	111	14	127.6
575	123	3	17.57
16	2965	5	59.46
724	103	3	8.86
1219	12	3	3.97
6972	184	3	43.91
981	12	4	5.75
12	105	149	8.26
224	104	5	7.61
105	3545	3	20.12
103	419	3	5.62
1481	1087	3	44.78
178	2661	3	35.2
174	116	3	6.53
2383	122	3	25.82
102	1018	4	15.1
108	3661	4	39.88
379	102	13	54.42
102	4205	3	19.13
109	1672	3	18.83
107	333	4	11.9
107	197	4	7.01
6806	12	3	16.22
142	1608	3	28
146	527	3	22.32
361	14	7	5.75
4597	104	3	20.99
5306	1147	3	56.99
158	1156	3	28.51
728	14	4	4.42
813	14	17	93.49
2639	102	6	47.18
105	1497	3	14.75
391	405	3	29.93
1521	101	3	11.5
1234	105	10	78.61
567	182	16	202.36
6778	12	3	16.22
550	103	4	11.93
120	670	3	17.97
1369	14	3	4.66
107	1717	3	17.43
2	215	3	15.59
108	927	10	80.73
1071	12	6	14.42
457	1118	4	52.53
104	2630	4	26.37
4000	4497	4	92.42
3805	3833	4	92.42
101	1382	3	10.87
126	115	8	14.67
1120	12	4	6.82
110	471	7	40.16
101	1502	3	11.5
107	950	3	13.97
106	4074	3	22.74
102	829	4	13.42
57	14	52	99.24
204	112	3	6.51
112	410	3	11.78
12	3106	3	9.76
103	356	7	21.78
3506	700	5	90.8
1442	9	3	15.75
104	1394	3	12.8
129	131	3	5.83
12	155	23	16.17
503	12	10	20.06
120	346	3	13.56
648	12	6	8.87
3207	101	3	16.79
104	131	29	72.03
12	1373	3	4.44
8	2958	5	44.95
311	293	6	60.16
2659	5949	3	62.72
2336	14	3	7.46
8	242	10	35.34
990	14	4	6.05
581	754	6	83.07
855	102	5	19.19
170	704	3	26.2
104	2681	4	26.37
1372	144	3	27.75
399	12	8	8.99
1835	105	6	42.22
368	12	9	10.68
2594	12	3	8.32
12	486	8	12
189	113	3	6.13
2575	105	3	18.55
1586	104	4	20.66
250	14	9	4.78
1298	14	4	8.5
544	278	5	53.78
158	351	5	40.38
907	364	4	48.42
127	113	9	16.86
112	246	3	8.16
818	105	12	86.78
161	101	14	26.04
3012	4513	4	87.41
1051	103	4	16.81
274	405	14	177.18
469	164	22	282.57
249	123	5	24.48
423	353	15	206.7
971	4681	3	51.53
555	1433	4	56.02
264	422	3	26.85
1112	111	3	17.44
1585	372	8	124.16
1907	102	4	20.52
1272	14	3	4.19
101	2635	3	15.24
115	178	3	6.16
177	14	30	46.67
136	121	27	150.98
238	113	4	12.81
625	915	7	104.45
111	292	11	61.48
1741	115	3	21.38
112	501	6	34.68
1117	102	5	22.31
215	4488	3	40.88
618	851	4	53.01
113	107	36	70.28
515	8	5	19.56
2720	103	3	16.71
108	1839	6	50.86
1141	115	4	27.75
387	103	4	8.94
105	446	6	23.33
1005	12	5	10.03
454	113	3	12.6
107	1822	3	17.43
86	39	4	4.48
102	1115	3	9.94
101	587	20	134.87
1439	14	3	4.66
310	215	3	22.85
104	4328	3	20.99
119	2701	3	25.82
108	2440	6	59.83
723	8	3	10.75
85	59	4	19.41
45	9	15	24.12
120	821	6	48.21
144	108	5	6.68
119	498	4	22.69
108	719	7	44.96
165	1061	3	28.3
2122	730	3	44.91
108	2096	3	20.4
910	2031	8	151.56
158	2339	3	32.99
885	12	5	8.68
1535	113	6	50.69
117	151	4	9.06
107	798	3	12.81
130	3317	3	31.67
184	116	3	7.02
126	453	5	34.04
12	2356	6	26.83
1865	14	3	6.57
1981	235	3	35.78
12	2176	3	7.21
105	461	3	7.74
109	220	8	29.93
133	211	4	19.62
621	177	3	26.01
2167	12	3	7.21
1872	105	4	24.74
5559	120	3	35.09
101	199	5	3.89
101	149	13	17.11
6444	2564	3	62.72
123	424	3	15.6
3601	102	3	16.94
306	39	3	14.62
103	1036	3	10.73
113	116	25	66.14
9	17	7	7.46
708	103	4	13.73
213	2044	3	34.72
3064	1054	3	49.76
1053	12	4	6.26
690	110	20	207.45
2164	9	3	18.34
3394	12	3	9.76
1387	103	3	12.29
116	4218	3	28.88
110	144	5	8.19
1634	14	6	21.93
143	400	3	19.91
373	173	3	22.41
150	125	3	7.52
1493	14	3	5.2
295	13	5	32.93
310	104	3	4.22
458	106	5	18.53
144	225	15	128.81
12	1723	3	5.59
119	471	3	14.79
1456	129	9	106.18
2355	14	3	7.46
8	2668	3	18.71
102	3486	3	16.94
3005	14	3	10.03
2087	14	3	6.57
393	412	5	55.9
1214	14	6	17.15
235	103	10	27.89
103	271	8	21.28
286	113	4	14.69
112	131	6	9.16
1334	241	10	149.55
2505	4959	3	62.72
195	122	4	14.64
107	495	5	22.09
1088	167	3	28.9
858	14	7	16.78
5924	14	3	16.5
102	5404	3	23.59
167	458	4	33.48
1466	12	3	4.97
104	3105	3	18.79
2990	101	5	39.06
112	1351	3	18.95
749	12	4	4.15
3009	103	5	41.56
1801	12	3	5.59
694	678	3	36.91
2376	5396	3	61.48
593	9	7	36.99
1740	532	3	40.99
101	745	13	78.13
108	4832	3	29.91
2119	1494	4	69.4
8	1442	3	14.9
4278	6019	3	66.54
850	12	5	8.1
2271	101	3	14.04
120	1136	4	30.8
534	443	5	60.1
129	202	14	99.03
108	1189	5	33.65
12	118	359	1304.49
12	281	18	32.26
217	1136	3	31.42
101	3556	3	16.79
1509	12	4	8.99
107	213	3	4.36
12	432	7	7.34
108	1445	6	46.42
104	1336	5	27.45
110	600	20	189.67
102	1094	3	9.94
116	2843	5	50.24
113	1092	3	18.09
103	178	11	23.06
2256	14	3	7.46
106	773	3	11.32
209	102	7	10.04
101	918	3	8.52
120	216	3	9.88
3980	645	3	49.02
665	12	6	9.39
2774	12	3	8.32
132	213	4	19.62
104	577	3	7.98
198	225	3	19.48
750	101	3	7.51
366	103	5	12.52
101	557	17	101.85
1733	14	9	49.49
831	293	4	45.67
505	14	13	35.95
5200	86	3	33.89
142	654	3	23.02
143	157	3	12.24
12	616	20	90.75
104	2038	3	15.02
4715	1053	3	51.99
384	102	5	11.28
202	116	6	23.73
2588	14	5	22.22
370	14	8	8.51
119	187	6	23.39
8	4648	3	22.49
733	14	4	4.42
1604	2614	3	50.5
8	800	3	11.43
614	1459	9	156.05
106	592	3	9.83
101	151	15	24.34
2377	185	3	34.41
2984	104	4	28.97
252	107	6	18.9
482	725	3	35.18
1425	14	3	4.66
381	14	9	12.14
105	244	4	7.09
1976	12	3	6.33
653	101	4	11.12
895	12	5	8.68
373	131	3	17.52
1324	12	5	12.7
4460	12	3	11.86
102	389	17	83.48
102	441	6	17.33
111	4211	4	41.84
117	269	4	16.02
6070	14	3	16.5
359	102	5	10.56
3714	14	3	12.13
2153	3066	3	54.75
3296	2889	4	79.78
603	14	6	8.84
1778	212	3	33.85
498	14	6	6.8
1032	12	6	14.42
4532	436	4	68.04
8	683	8	45.28
1914	209	4	49.27
101	239	5	6.01
102	1539	7	42.95
103	3495	3	18.27
1692	14	3	5.83
299	116	3	10.93
1857	623	3	42.93
459	104	4	10.88
101	674	5	16.66
151	102	10	10.22
552	107	3	10.8
105	1007	3	12.51
120	534	3	16.63
12	1443	3	4.97
107	1267	3	15.44
344	124	3	14.8
116	286	4	16.37
108	1297	7	55.44
102	843	14	94.4
12	2909	6	32.43
119	5242	3	34.11
103	370	6	17.43
135	228	5	28.05
103	422	3	5.62
102	1031	7	35.92
200	103	8	15.25
1308	317	3	35.71
791	12	5	7.56
2298	101	7	54.69
189	101	15	36.71
108	1448	5	36.06
1007	1599	6	101.18
1383	12	4	8.17
104	512	14	81.85
102	1791	5	27.11
376	144	7	58.72
1112	167	9	113.21
1470	107	5	34.2
309	750	3	31.78
108	2934	3	23.2
8	448	3	7.7
756	12	4	4.15
127	101	45	101.69
111	486	4	18.84
6591	101	3	23.43
110	652	4	20.76
12	384	10	14.62
527	590	4	48.47
231	111	6	22.02
195	86	3	8.02
107	491	5	21.72
12	189	96	500.5
124	410	3	16.22
214	2708	3	37.06
111	306	4	14.46
223	3979	3	41.19
108	4852	3	29.91
1708	12	6	21.39
12	3696	4	21.62
110	1676	6	50.71
212	866	3	29.87
104	159	7	8.53
107	1327	3	16.03
393	104	8	30.58
109	792	4	21.4
599	107	5	24.2
102	3242	3	16.94
228	3435	3	39.2
5595	235	3	46.36
103	1793	5	29.32
86	208	3	8.64
205	1178	5	57.94
5542	319	3	48.6
102	3795	3	19.13
1212	115	3	19.36
202	186	9	74.69
130	4334	3	33.9
12	772	8	19.9
686	102	3	7.35
122	402	3	15.05
103	950	4	16.2
102	476	7	23.36
134	116	7	16.07
788	102	3	7.96
289	5559	3	47.87
6618	1393	3	58.15
86	1334	3	21.05
618	283	11	145.92
107	744	3	12.48
183	389	3	23.02
417	110	3	11.12
1918	12	5	16.86
574	101	4	10.43
960	138	3	23.96
106	116	16	10.59
137	148	3	9.37
1367	14	4	8.5
101	569	9	38.3
4313	4227	3	62.04
104	4362	3	20.99
1760	14	4	10.29
332	147	14	135.89
12	649	14	47.96
262	107	13	61.97
102	298	8	20.3
3738	176	3	38.85
101	269	5	6.74
1115	114	4	27.71
233	107	3	5.06
109	108	263	1549.93
1306	12	3	4.44
3143	129	4	45.01
105	338	3	5.84
144	12	23	8.96
108	760	13	108.52
331	114	5	23.33
3481	201	3	38.21
108	2435	4	32.27
478	14	11	23.57
101	1284	3	10.3
112	650	5	29.54
225	104	6	10.97
1227	1428	3	44.65
115	1702	4	31.39
121	2256	5	50.3
2485	195	5	68.93
173	514	4	35.21
6539	12	3	16.22
103	317	3	3.91
4271	12	3	11.86
121	358	5	28.46
214	223	3	20.1
142	292	5	34.04
1042	102	4	15.1
154	14	31	36.5
105	1970	3	16.33
120	1524	3	22.91
1798	187	3	32.58
1398	104	3	12.8
132	178	5	23.85
5195	723	3	54.47
562	12	7	10.69
5837	101	3	23.43
108	2943	3	23.2
118	121	9	17.33
106	740	3	10.99
112	1588	6	50.13
3332	2779	3	55.99
112	1408	3	18.95
1081	101	13	101.59
710	108	6	35.59
107	6037	3	28.79
8	246	5	11.18
2316	101	7	54.69
1129	101	8	45.38
171	266	3	19.35
293	387	4	38.89
12	1589	3	4.97
959	14	5	9.72
107	479	5	21.36
110	890	8	60.78
836	12	10	32
2759	12	3	8.32
375	12	8	8.29
1431	12	3	4.44
12	160	17	7.02
224	102	10	22.07
101	2000	5	28.6
6754	1240	3	57.54
103	495	3	6.65
245	14	23	47.58
1353	14	7	24.6
605	104	9	46.01
1825	516	3	40.75
893	14	4	5.59
107	6016	3	28.79
8	156	5	5.15
1322	14	3	4.66
109	830	3	14.55
259	101	9	21.11
2168	179	5	64.33
482	105	5	18.57
7	12	6	6.39
4170	12	3	11.86
380	6649	3	50.22
104	445	3	6.38
703	125	4	28.79
106	1984	3	16.74
379	104	6	18.7
335	122	4	20.38
164	112	28	165.85
576	466	4	47.24
120	1577	3	22.91
147	8	57	302.93
124	193	4	15.84
129	445	3	17.7
12	346	37	166.2
4092	101	3	18.98
104	3594	4	28.97
103	6754	3	24.93
2059	586	3	42.37
511	141	5	41.02
184	186	3	16.97
126	477	3	17.39
338	13	3	17.5
101	4007	3	18.98
102	2799	6	47.18
12	1619	3	4.97
114	125	19	63.22
2161	104	4	24.47
101	543	3	5.77
102	1159	3	9.94
793	103	5	20.7
1496	188	3	31.94
2165	12	4	12.48
377	121	3	14.39
102	1584	9	64.32
2311	104	3	16.01
105	544	4	13.92
2650	14	3	8.57
5734	104	3	25.46
216	1220	3	31.89
3624	14	3	10.03
2686	375	3	41.73
108	1623	5	37.54
104	2052	8	67.91
2463	16	5	54.06
440	102	3	4.82
105	1187	12	100.24
9	114	19	16.8
820	14	4	5.16
2342	360	5	74.77
113	313	4	15.45
102	255	26	120.67
190	108	5	11.72
279	568	5	54.4
6814	12	3	16.22
109	643	9	61.09
6187	111	3	31.38
1095	116	3	19.41
4943	14	3	16.5
709	1826	6	97.87
2717	14	3	8.57
731	102	6	24
111	187	9	34.49
103	354	4	8.2
139	197	6	35.1
1029	129	6	55.97
2457	85	3	34.52
12	308	11	12.19
267	12	19	32.88
12	157	21	13.68
179	642	3	26.07
12	488	9	15.5
174	120	9	43.18
110	679	9	64.69
122	729	3	18.87
164	169	3	14.91
1026	235	3	31.82
1681	14	3	5.83
2506	14	5	22.22
104	446	3	6.38
123	213	4	15.85
2826	12	4	14.26
3321	1164	5	95.97
101	434	5	12.13
119	395	5	28.07
114	178	3	6.14
213	984	4	43.07
677	382	3	33
12	920	11	40.29
117	150	6	17.79
3358	14	3	10.03
5148	274	3	47.43
2495	2204	5	99.51
297	621	4	43.52
302	111	6	26.32
3512	12	3	9.76
951	101	4	14.3
103	814	7	35.47
111	893	3	16.08
150	141	48	459.54
