49	284
407	285
574	286
495	287
84	288
57	289
309	290
125	291
56	292
1816	293
889	294
521	295
739	296
546	297
1465	298
67	299
1176	300
4	301
802	302
1141	303
730	304
1582	305
4	306
207	307
192	308
964	309
221	310
393	311
1791	312
278	313
196	314
935	315
1076	316
776	317
764	318
23	319
533	320
107	321
68	322
422	323
68	324
808	325
2423	326
370	327
750	328
406	329
160	330
407	331
2656	332
404	333
6	334
393	335
2967	336
387	337
2353	338
207	339
3003	340
2431	341
3060	342
126	343
636	344
1255	345
99	346
167	347
789	348
355	349
390	350
286	351
155	352
20	353
822	354
726	355
521	356
16	357
170	358
514	359
498	360
1371	361
169	362
1176	363
2531	364
2386	365
807	366
4	367
52	368
1333	369
177	370
1652	371
1220	372
2804	373
929	374
2605	375
1	376
1051	377
1677	378
316	379
116	380
560	381
560	382
1626	383
973	384
300	385
171	386
472	387
818	388
304	389
1273	390
1371	391
418	392
2127	393
1155	394
369	395
563	396
1114	397
1178	398
626	399
626	400
2778	401
82	402
737	403
737	404
1906	405
805	406
1397	407
1455	408
914	409
914	410
23	411
23	412
172	413
2596	414
2039	415
176	416
654	417
1111	418
1881	419
258	420
2468	421
1076	422
2691	423
22	424
1391	425
86	426
1492	427
2139	428
816	429
1008	430
1334	431
1458	432
966	433
3028	434
865	435
865	436
173	437
2453	438
2665	439
15	440
110	441
804	442
1696	443
344	444
2276	445
2183	446
1045	447
56	448
28	449
2988	450
38	451
773	452
1094	453
755	454
342	455
1315	456
2571	457
147	458
862	459
1459	460
2392	461
1414	462
447	463
859	464
2254	465
543	466
146	467
146	468
146	469
1115	470
1482	471
1482	472
74	473
1476	474
1303	475
2714	476
1811	477
36	478
58	479
1787	480
2535	481
391	482
868	483
417	484
2779	485
2	486
2	487
1	488
2	489
2763	490
33	491
16	492
1623	493
2116	494
1703	495
222	496
1051	497
2064	498
1907	499
1029	500
922	501
530	502
2476	503
1148	504
571	505
13	506
13	507
43	508
2269	509
1358	510
26	511
508	512
1143	513
1729	514
42	515
361	516
2393	517
421	518
564	519
1108	520
43	521
60	522
5	523
1375	524
73	525
342	526
71	527
1703	528
7	529
143	530
362	531
2172	532
1587	533
2161	534
274	535
852	536
114	537
1232	538
477	539
6	540
453	541
2081	542
2082	543
2040	544
2649	545
636	546
1271	547
1667	548
1576	549
23	550
169	551
23	552
276	553
427	554
313	555
1149	556
285	557
2675	558
1043	559
480	560
696	561
39	562
22	563
36	564
1721	565
398	566
398	567
45	568
45	569
1187	570
2996	571
969	572
3001	573
2332	574
260	575
1545	576
39	577
28	578
1207	579
3	580
87	581
1237	582
243	583
1036	584
1209	585
381	586
21	587
1693	588
1714	589
107	590
107	591
2718	592
128	593
109	594
45	595
45	596
749	597
5	598
31	599
36	600
494	601
1144	602
678	603
2245	604
147	605
1126	606
754	607
5	608
114	609
114	610
81	611
2096	612
223	613
223	614
52	615
52	616
54	617
898	618
1825	619
26	620
54	621
26	622
21	623
308	624
354	625
769	626
3	627
1733	628
1800	629
864	630
201	631
689	632
772	633
790	634
1361	635
46	636
77	637
339	638
1134	639
2950	640
411	641
455	642
2663	643
2099	644
1050	645
421	646
618	647
1313	648
1237	649
2214	650
2213	651
2700	652
67	653
1699	654
323	655
1037	656
1402	657
126	658
99	659
539	660
774	661
248	662
1408	663
896	664
2149	665
1379	666
805	667
1187	668
1204	669
115	670
420	671
1821	672
1	673
1077	674
2148	675
730	676
1649	677
1142	678
1966	679
115	680
821	681
13	682
558	683
322	684
516	685
233	686
495	687
314	688
1261	689
886	690
968	691
1311	692
921	693
591	694
1111	695
814	696
684	697
815	698
1539	699
129	700
1375	701
1786	702
1	703
1433	704
767	705
128	706
1146	707
1151	708
1665	709
1690	710
3005	711
281	712
1027	713
364	714
393	715
261	716
381	717
858	718
79	719
129	720
1216	721
1770	722
139	723
423	724
1642	725
26	726
393	727
350	728
79	729
962	730
1604	731
481	732
711	733
139	734
1	735
1629	736
765	737
152	738
743	739
68	740
644	741
2	742
360	743
261	744
1	745
194	746
82	747
261	748
168	749
519	750
1854	751
82	752
3	753
3	754
171	755
1161	756
1229	757
741	758
530	759
2569	760
148	761
231	762
323	763
763	764
792	765
2672	766
633	767
82	768
323	769
858	770
177	771
2589	772
1198	773
584	774
1403	775
1489	776
1628	777
806	778
118	779
71	780
272	781
216	782
53	783
1223	784
43	785
11	786
14	787
1459	788
693	789
185	790
631	791
102	792
117	793
321	794
464	795
880	796
3	797
399	798
1611	799
2439	800
110	801
3	802
578	803
595	804
357	805
35	806
548	807
1398	808
1347	809
1338	810
1804	811
1804	812
1354	813
288	814
1131	815
2503	816
720	817
341	818
3	819
1332	820
890	821
2	822
2	823
43	824
43	825
591	826
325	827
534	828
38	829
354	830
290	831
704	832
835	833
2	834
537	835
811	836
811	837
2249	838
163	839
1199	840
1058	841
1199	842
739	843
2969	844
515	845
515	846
1726	847
648	848
947	849
2226	850
213	851
456	852
207	853
1247	854
1212	855
2717	856
1	857
170	858
1113	859
657	860
405	861
476	862
766	863
70	864
829	865
1052	866
833	867
126	868
657	869
578	870
173	871
656	872
14	873
908	874
1474	875
701	876
15	877
758	878
276	879
320	880
389	881
289	882
707	883
55	884
930	885
995	886
51	887
376	888
481	889
278	890
3	891
1429	892
755	893
1084	894
1340	895
1679	896
755	897
603	898
92	899
20	900
672	901
1802	902
801	903
105	904
1187	905
668	906
775	907
108	908
29	909
65	910
304	911
350	912
513	913
188	914
392	915
67	916
569	917
397	918
85	919
2677	920
334	921
1561	922
339	923
5	924
1337	925
331	926
1605	927
417	928
691	929
506	930
59	931
615	932
103	933
2918	934
296	935
889	936
642	937
1076	938
280	939
1036	940
2399	941
1869	942
490	943
438	944
224	945
271	946
218	947
204	948
1743	949
426	950
2942	951
893	952
14	953
87	954
856	955
140	956
1259	957
749	958
7	959
145	960
862	961
208	962
433	963
109	964
2708	965
205	966
1023	967
48	968
520	969
105	970
780	971
568	972
286	973
441	974
83	975
684	976
3	977
722	978
101	979
57	980
2316	981
981	982
813	983
169	984
873	985
5	986
2233	987
1	988
547	989
67	990
3054	991
2131	992
243	993
293	994
503	995
374	996
2326	997
198	998
2977	999
1892	1000
1837	1001
2375	1002
734	1003
322	1004
2579	1005
533	1006
2412	1007
1471	1008
68	1009
68	1010
211	1011
126	1012
2990	1013
129	1014
963	1015
97	1016
1467	1017
32	1018
231	1019
1824	1020
1872	1021
93	1022
227	1023
29	1024
607	1025
1415	1026
1248	1027
1155	1028
1025	1029
68	1030
1462	1031
28	1032
2125	1033
368	1034
50	1035
333	1036
71	1037
90	1038
435	1039
140	1040
337	1041
72	1042
431	1043
136	1044
87	1045
5	1046
9	1047
235	1048
76	1049
63	1050
114	1051
1	1052
1548	1053
18	1054
1033	1055
933	1056
62	1057
183	1058
37	1059
185	1060
1494	1061
1816	1062
43	1063
1675	1064
46	1065
33	1066
26	1067
105	1068
6	1069
9	1070
52	1071
56	1072
2346	1073
383	1074
1006	1075
158	1076
388	1077
291	1078
60	1079
1946	1080
11	1081
9	1082
352	1083
237	1084
167	1085
449	1086
1	1087
439	1088
846	1089
328	1090
1278	1091
1716	1092
109	1093
592	1094
5	1095
600	1096
91	1097
72	1098
299	1099
226	1100
184	1101
130	1102
2060	1103
3021	1104
19	1105
1102	1106
93	1107
1260	1108
1214	1109
364	1110
1534	1111
214	1112
438	1113
433	1114
1702	1115
757	1116
757	1117
389	1118
477	1119
2175	1120
280	1121
1518	1122
1582	1123
1812	1124
550	1125
3022	1126
481	1127
481	1128
74	1129
425	1130
1698	1131
52	1132
2572	1133
3020	1134
215	1135
104	1136
877	1137
806	1138
103	1139
75	1140
23	1141
41	1142
332	1143
567	1144
335	1145
24	1146
1	1147
310	1148
1671	1149
170	1150
958	1151
542	1152
1124	1153
353	1154
2799	1155
32	1156
579	1157
162	1158
1962	1159
209	1160
284	1161
195	1162
514	1163
317	1164
1	1165
188	1166
1418	1167
320	1168
414	1169
2	1170
1	1171
2259	1172
74	1173
400	1174
1081	1175
1083	1176
6	1177
44	1178
877	1179
519	1180
193	1181
7	1182
2103	1183
1421	1184
194	1185
521	1186
206	1187
337	1188
723	1189
299	1190
96	1191
5	1192
17	1193
299	1194
60	1195
1776	1196
309	1197
391	1198
149	1199
3	1200
124	1201
1461	1202
19	1203
156	1204
378	1205
721	1206
1400	1207
257	1208
74	1209
94	1210
2781	1211
138	1212
138	1213
1818	1214
18	1215
233	1216
139	1217
425	1218
376	1219
717	1220
144	1221
460	1222
10	1223
1	1224
66	1225
293	1226
1741	1227
799	1228
149	1229
1	1230
876	1231
542	1232
1138	1233
2752	1234
2	1235
282	1236
256	1237
868	1238
1738	1239
265	1240
1306	1241
212	1242
1096	1243
2758	1244
100	1245
128	1246
365	1247
2391	1248
992	1249
2608	1250
365	1251
318	1252
336	1253
244	1254
408	1255
1554	1256
1239	1257
344	1258
11	1259
634	1260
358	1261
823	1262
307	1263
504	1264
504	1265
232	1266
15	1267
232	1268
454	1269
1	1270
504	1271
683	1272
1605	1273
204	1274
432	1275
1054	1276
100	1277
1891	1278
926	1279
992	1280
253	1281
2377	1282
243	1283
1909	1284
65	1285
398	1286
943	1287
529	1288
65	1289
2659	1290
210	1291
104	1292
129	1293
1766	1294
2016	1295
1046	1296
404	1297
138	1298
177	1299
689	1300
81	1301
81	1302
81	1303
81	1304
175	1305
150	1306
1153	1307
515	1308
669	1309
96	1310
96	1311
449	1312
270	1313
270	1314
44	1315
44	1316
44	1317
112	1318
44	1319
314	1320
194	1321
192	1322
53	1323
1	1324
18	1325
373	1326
215	1327
7	1328
679	1329
410	1330
1846	1331
1811	1332
1655	1333
1062	1334
2	1335
16	1336
392	1337
458	1338
1483	1339
1661	1340
1205	1341
1742	1342
274	1343
875	1344
191	1345
1159	1346
1136	1347
276	1348
1	1349
79	1350
302	1351
263	1352
297	1353
283	1354
761	1355
183	1356
14	1357
195	1358
619	1359
22	1360
151	1361
1	1362
202	1363
25	1364
1565	1365
211	1366
799	1367
808	1368
198	1369
30	1370
73	1371
1110	1372
1844	1373
278	1374
1	1375
2787	1376
2694	1377
547	1378
1071	1379
824	1380
877	1381
12	1382
378	1383
678	1384
85	1385
5	1386
630	1387
220	1388
7	1389
362	1390
219	1391
62	1392
2177	1393
14	1394
184	1395
2265	1396
1895	1397
2430	1398
58	1399
285	1400
895	1401
469	1402
24	1403
1751	1404
76	1405
234	1406
637	1407
906	1408
343	1409
1574	1410
288	1411
1396	1412
687	1413
471	1414
2946	1415
365	1416
1396	1417
959	1418
167	1419
1612	1420
771	1421
154	1422
239	1423
485	1424
124	1425
422	1426
158	1427
585	1428
1737	1429
1880	1430
283	1431
197	1432
309	1433
467	1434
983	1435
1127	1436
1866	1437
16	1438
376	1439
1059	1440
1481	1441
215	1442
2314	1443
316	1444
201	1445
1813	1446
124	1447
791	1448
149	1449
1088	1450
174	1451
1886	1452
529	1453
781	1454
1794	1455
210	1456
1827	1457
1617	1458
1617	1459
153	1460
1863	1461
210	1462
2426	1463
1593	1464
577	1465
97	1466
739	1467
772	1468
661	1469
1647	1470
288	1471
3080	1472
1236	1473
3071	1474
135	1475
965	1476
199	1477
697	1478
423	1479
416	1480
417	1481
1218	1482
158	1483
571	1484
1596	1485
571	1486
484	1487
372	1488
1809	1489
500	1490
372	1491
712	1492
349	1493
743	1494
3076	1495
1183	1496
985	1497
411	1498
156	1499
410	1500
116	1501
3031	1502
1749	1503
644	1504
203	1505
198	1506
1037	1507
16	1508
108	1509
1151	1510
1021	1511
198	1512
413	1513
653	1514
349	1515
1814	1516
385	1517
162	1518
385	1519
390	1520
672	1521
294	1522
801	1523
783	1524
284	1525
201	1526
511	1527
732	1528
1490	1529
653	1530
202	1531
1495	1532
2973	1533
192	1534
1209	1535
316	1536
489	1537
295	1538
983	1539
277	1540
1564	1541
509	1542
126	1543
556	1544
2815	1545
1194	1546
1042	1547
202	1548
277	1549
295	1550
417	1551
937	1552
1819	1553
2216	1554
1172	1555
1569	1556
423	1557
658	1558
42	1559
105	1560
125	1561
624	1562
487	1563
660	1564
1569	1565
290	1566
894	1567
1092	1568
20	1569
125	1570
382	1571
1831	1572
67	1573
487	1574
420	1575
155	1576
293	1577
155	1578
67	1579
716	1580
1039	1581
1540	1582
19	1583
1549	1584
1542	1585
573	1586
500	1587
68	1588
1208	1589
395	1590
67	1591
423	1592
716	1593
1475	1594
984	1595
311	1596
1224	1597
529	1598
1198	1599
1214	1600
1	1601
67	1602
522	1603
68	1604
154	1605
1195	1606
658	1607
2834	1608
1766	1609
618	1610
402	1611
283	1612
309	1613
108	1614
1172	1615
285	1616
1066	1617
1540	1618
1082	1619
715	1620
1196	1621
1021	1622
818	1623
554	1624
1130	1625
563	1626
256	1627
312	1628
317	1629
3044	1630
513	1631
115	1632
402	1633
115	1634
799	1635
395	1636
510	1637
202	1638
777	1639
487	1640
1773	1641
797	1642
256	1643
312	1644
1472	1645
778	1646
1859	1647
409	1648
485	1649
128	1650
1754	1651
56	1652
2402	1653
894	1654
383	1655
130	1656
545	1657
414	1658
817	1659
115	1660
1424	1661
154	1662
673	1663
1620	1664
312	1665
416	1666
820	1667
1021	1668
1194	1669
753	1670
1496	1671
3049	1672
212	1673
1773	1674
545	1675
290	1676
212	1677
1855	1678
1188	1679
573	1680
675	1681
1631	1682
212	1683
1546	1684
510	1685
392	1686
366	1687
1889	1688
212	1689
1135	1690
1515	1691
352	1692
1135	1693
1490	1694
789	1695
1188	1696
1631	1697
2796	1698
383	1699
2297	1700
950	1701
290	1702
1229	1703
2405	1704
668	1705
1806	1706
2989	1707
1221	1708
1419	1709
2959	1710
627	1711
373	1712
1547	1713
2272	1714
500	1715
827	1716
1061	1717
1229	1718
1821	1719
403	1720
674	1721
777	1722
715	1723
627	1724
2906	1725
627	1726
541	1727
742	1728
1883	1729
1847	1730
1666	1731
918	1732
1453	1733
931	1734
541	1735
674	1736
498	1737
373	1738
107	1739
199	1740
1623	1741
756	1742
261	1743
1126	1744
57	1745
187	1746
2	1747
2	1748
38	1749
263	1750
2922	1751
464	1752
179	1753
179	1754
179	1755
2731	1756
1	1757
1	1758
1	1759
176	1760
166	1761
2751	1762
1911	1763
166	1764
2724	1765
19	1766
19	1767
1128	1768
648	1769
1660	1770
664	1771
1400	1772
1	1773
1	1774
2793	1775
729	1776
1646	1777
1640	1778
869	1779
641	1780
69	1781
863	1782
469	1783
24	1784
652	1785
174	1786
507	1787
744	1788
621	1789
1129	1790
270	1791
639	1792
33	1793
687	1794
712	1795
129	1796
384	1797
128	1798
1747	1799
573	1800
1082	1801
413	1802
555	1803
312	1804
1006	1805
1842	1806
518	1807
545	1808
1664	1809
149	1810
2461	1811
1189	1812
832	1813
130	1814
332	1815
677	1816
681	1817
1886	1818
157	1819
518	1820
491	1821
210	1822
32	1823
305	1824
412	1825
1649	1826
53	1827
5	1828
36	1829
87	1830
654	1831
350	1832
488	1833
15	1834
501	1835
145	1836
1038	1837
412	1838
567	1839
3057	1840
1097	1841
28	1842
41	1843
1312	1844
1312	1845
311	1846
23	1847
38	1848
1097	1849
88	1850
233	1851
193	1852
1016	1853
244	1854
5	1855
954	1856
1297	1857
327	1858
826	1859
1453	1860
914	1861
624	1862
2470	1863
2459	1864
1051	1865
1847	1866
2734	1867
1919	1868
2012	1869
113	1870
655	1871
290	1872
721	1873
681	1874
1236	1875
377	1876
2746	1877
1478	1878
316	1879
1449	1880
708	1881
1807	1882
1466	1883
1	1884
63	1885
1144	1886
2488	1887
52	1888
112	1889
2616	1890
2654	1891
476	1892
472	1893
1101	1894
633	1895
1100	1896
371	1897
1868	1898
190	1899
1060	1900
110	1901
565	1902
684	1903
553	1904
1	1905
85	1906
809	1907
397	1908
146	1909
257	1910
43	1911
2757	1912
1	1913
1462	1914
756	1915
644	1916
229	1917
45	1918
45	1919
288	1920
236	1921
1093	1922
1796	1923
403	1924
352	1925
576	1926
2626	1927
1213	1928
1134	1929
1681	1930
1724	1931
662	1932
69	1933
97	1934
1186	1935
248	1936
540	1937
1078	1938
800	1939
959	1940
490	1941
16	1942
163	1943
227	1944
1388	1945
391	1946
733	1947
1852	1948
539	1949
126	1950
340	1951
405	1952
80	1953
168	1954
2	1955
319	1956
1391	1957
867	1958
837	1959
1413	1960
919	1961
261	1962
4	1963
971	1964
18	1965
2532	1966
549	1967
1306	1968
196	1969
1072	1970
238	1971
42	1972
42	1973
164	1974
59	1975
1	1976
1486	1977
194	1978
662	1979
546	1980
268	1981
103	1982
1	1983
437	1984
61	1985
120	1986
5	1987
910	1988
298	1989
1441	1990
44	1991
349	1992
2927	1993
2	1994
2842	1995
366	1996
135	1997
483	1998
165	1999
2242	2000
133	2001
1536	2002
1829	2003
1729	2004
1020	2005
125	2006
155	2007
555	2008
1169	2009
309	2010
443	2011
695	2012
682	2013
2594	2014
1376	2015
533	2016
963	2017
153	2018
68	2019
1366	2020
867	2021
1138	2022
1173	2023
2723	2024
879	2025
1678	2026
43	2027
1971	2028
1079	2029
2	2030
180	2031
346	2032
271	2033
1470	2034
501	2035
443	2036
1470	2037
329	2038
803	2039
1385	2040
1	2041
244	2042
848	2043
266	2044
552	2045
174	2046
2964	2047
995	2048
239	2049
25	2050
241	2051
309	2052
633	2053
2953	2054
791	2055
288	2056
648	2057
1088	2058
1657	2059
1002	2060
1316	2061
262	2062
12	2063
866	2064
39	2065
1835	2066
647	2067
1090	2068
1563	2069
66	2070
185	2071
66	2072
979	2073
264	2074
2038	2075
840	2076
879	2077
659	2078
96	2079
1103	2080
708	2081
111	2082
1445	2083
281	2084
980	2085
37	2086
1302	2087
1174	2088
441	2089
235	2090
440	2091
76	2092
1	2093
7	2094
7	2095
368	2096
180	2097
256	2098
259	2099
353	2100
489	2101
1129	2102
792	2103
785	2104
1	2105
1344	2106
436	2107
345	2108
305	2109
1064	2110
557	2111
2115	2112
814	2113
1167	2114
317	2115
967	2116
1592	2117
582	2118
1289	2119
462	2120
1218	2121
118	2122
77	2123
355	2124
948	2125
107	2126
2533	2127
31	2128
1134	2129
2924	2130
2688	2131
2323	2132
882	2133
130	2134
628	2135
42	2136
224	2137
143	2138
143	2139
1027	2140
572	2141
709	2142
550	2143
356	2144
140	2145
2220	2146
2669	2147
1295	2148
611	2149
2304	2150
2492	2151
28	2152
144	2153
144	2154
2	2155
1	2156
2983	2157
476	2158
1447	2159
791	2160
2529	2161
758	2162
2146	2163
401	2164
2237	2165
54	2166
1613	2167
888	2168
110	2169
2920	2170
1965	2171
1734	2172
3	2173
1248	2174
380	2175
569	2176
634	2177
991	2178
2701	2179
1840	2180
588	2181
1815	2182
167	2183
318	2184
1799	2185
2357	2186
1267	2187
1528	2188
1684	2189
1427	2190
2098	2191
991	2192
420	2193
2760	2194
1897	2195
292	2196
1454	2197
1451	2198
2518	2199
2203	2200
1	2201
1	2202
2053	2203
1	2204
1967	2205
221	2206
3	2207
1367	2208
1632	2209
2526	2210
2644	2211
1034	2212
473	2213
129	2214
450	2215
199	2216
937	2217
1676	2218
1740	2219
649	2220
54	2221
1268	2222
1268	2223
61	2224
1154	2225
124	2226
1625	2227
1517	2228
57	2229
946	2230
885	2231
70	2232
72	2233
50	2234
53	2235
69	2236
216	2237
24	2238
176	2239
184	2240
596	2241
301	2242
1299	2243
235	2244
237	2245
337	2246
363	2247
245	2248
111	2249
1479	2250
1301	2251
1555	2252
1028	2253
699	2254
119	2255
1305	2256
219	2257
863	2258
91	2259
206	2260
334	2261
37	2262
143	2263
362	2264
1281	2265
1280	2266
7	2267
852	2268
264	2269
276	2270
1253	2271
91	2272
234	2273
1437	2274
109	2275
872	2276
270	2277
63	2278
69	2279
1524	2280
90	2281
447	2282
1431	2283
440	2284
1627	2285
219	2286
592	2287
181	2288
48	2289
62	2290
9	2291
7	2292
51	2293
249	2294
333	2295
641	2296
942	2297
338	2298
363	2299
729	2300
722	2301
1249	2302
101	2303
1302	2304
442	2305
142	2306
111	2307
7	2308
113	2309
330	2310
680	2311
72	2312
466	2313
249	2314
25	2315
141	2316
14	2317
10	2318
134	2319
77	2320
14	2321
301	2322
91	2323
206	2324
120	2325
237	2326
114	2327
62	2328
214	2329
53	2330
272	2331
141	2332
885	2333
871	2334
333	2335
159	2336
24	2337
272	2338
249	2339
117	2340
94	2341
35	2342
1319	2343
143	2344
363	2345
437	2346
368	2347
531	2348
449	2349
1362	2350
2088	2351
269	2352
915	2353
680	2354
1266	2355
34	2356
7	2357
328	2358
82	2359
593	2360
2813	2361
1723	2362
1675	2363
200	2364
27	2365
27	2366
523	2367
251	2368
2696	2369
348	2370
1307	2371
30	2372
2791	2373
2908	2374
2913	2375
2911	2376
2910	2377
1128	2378
3024	2379
1722	2380
2788	2381
2697	2382
2232	2383
1480	2384
2907	2385
2585	2386
2909	2387
2914	2388
2162	2389
2915	2390
2698	2391
1820	2392
1969	2393
2916	2394
2917	2395
91	2396
1058	2397
902	2398
2443	2399
225	2400
180	2401
3063	2402
66	2403
1085	2404
751	2405
2719	2406
2737	2407
1709	2408
1113	2409
2133	2410
232	2411
2018	2412
2424	2413
40	2414
762	2415
245	2416
35	2417
91	2418
17	2419
1793	2420
47	2421
78	2422
752	2423
1171	2424
1851	2425
1712	2426
2089	2427
2721	2428
965	2429
791	2430
1562	2431
221	2432
54	2433
2481	2434
33	2435
697	2436
950	2437
2899	2438
577	2439
173	2440
173	2441
360	2442
492	2443
388	2444
1234	2445
2114	2446
353	2447
1637	2448
3059	2449
20	2450
20	2451
191	2452
730	2453
247	2454
2221	2455
1222	2456
1817	2457
1817	2458
110	2459
170	2460
19	2461
752	2462
2485	2463
1407	2464
342	2465
2360	2466
2576	2467
1573	2468
3029	2469
1098	2470
1753	2471
187	2472
1012	2473
408	2474
408	2475
408	2476
1840	2477
489	2478
2474	2479
18	2480
18	2481
713	2482
27	2483
27	2484
27	2485
27	2486
27	2487
27	2488
205	2489
829	2490
248	2491
248	2492
229	2493
75	2494
248	2495
2814	2496
2630	2497
2722	2498
2395	2499
167	2500
734	2501
119	2502
424	2503
190	2504
1271	2505
547	2506
1771	2507
1547	2508
1556	2509
325	2510
218	2511
1264	2512
11	2513
1533	2514
1282	2515
2140	2516
41	2517
11	2518
2138	2519
2965	2520
860	2521
170	2522
2512	2523
36	2524
1074	2525
999	2526
163	2527
1421	2528
19	2529
537	2530
31	2531
2347	2532
626	2533
1687	2534
26	2535
26	2536
845	2537
15	2538
40	2539
1145	2540
976	2541
224	2542
162	2543
2186	2544
887	2545
292	2546
757	2547
103	2548
29	2549
229	2550
2165	2551
40	2552
31	2553
1	2554
857	2555
1463	2556
850	2557
279	2558
2624	2559
41	2560
52	2561
2030	2562
4	2563
136	2564
139	2565
38	2566
37	2567
203	2568
635	2569
369	2570
969	2571
910	2572
590	2573
86	2574
211	2575
168	2576
18	2577
538	2578
9	2579
319	2580
186	2581
897	2582
243	2583
20	2584
99	2585
152	2586
15	2587
1127	2588
588	2589
258	2590
203	2591
1	2592
171	2593
50	2594
825	2595
1044	2596
1755	2597
35	2598
116	2599
1655	2600
1	2601
2372	2602
1304	2603
55	2604
841	2605
275	2606
162	2607
366	2608
978	2609
38	2610
9	2611
69	2612
74	2613
993	2614
107	2615
1824	2616
1330	2617
27	2618
1330	2619
2604	2620
308	2621
42	2622
616	2623
45	2624
284	2625
724	2626
29	2627
532	2628
178	2629
160	2630
28	2631
2885	2632
294	2633
509	2634
473	2635
944	2636
397	2637
222	2638
103	2639
514	2640
20	2641
20	2642
1748	2643
776	2644
6	2645
2484	2646
851	2647
207	2648
308	2649
1402	2650
1207	2651
788	2652
442	2653
513	2654
1041	2655
1102	2656
840	2657
744	2658
324	2659
2655	2660
809	2661
535	2662
457	2663
242	2664
671	2665
2054	2666
2806	2667
164	2668
1069	2669
2052	2670
589	2671
2681	2672
1359	2673
1378	2674
16	2675
2371	2676
203	2677
2670	2678
396	2679
103	2680
59	2681
235	2682
298	2683
17	2684
469	2685
113	2686
942	2687
140	2688
861	2689
61	2690
131	2691
119	2692
131	2693
199	2694
705	2695
212	2696
2380	2697
2514	2698
1406	2699
650	2700
579	2701
679	2702
28	2703
609	2704
609	2705
903	2706
903	2707
1139	2708
400	2709
434	2710
2294	2711
2777	2712
2	2713
683	2714
1521	2715
332	2716
87	2717
1173	2718
179	2719
43	2720
1275	2721
1368	2722
785	2723
1718	2724
1050	2725
409	2726
457	2727
2264	2728
318	2729
2618	2730
436	2731
834	2732
2281	2733
623	2734
1774	2735
1	2736
41	2737
934	2738
271	2739
833	2740
428	2741
1908	2742
1381	2743
29	2744
1	2745
31	2746
1266	2747
112	2748
1438	2749
544	2750
907	2751
2753	2752
386	2753
484	2754
1014	2755
148	2756
1831	2757
768	2758
1036	2759
753	2760
2263	2761
463	2762
1	2763
1875	2764
2135	2765
26	2766
912	2767
782	2768
60	2769
61	2770
92	2771
93	2772
169	2773
189	2774
11	2775
5	2776
5	2777
5	2778
437	2779
154	2780
1874	2781
821	2782
709	2783
998	2784
1	2785
1	2786
17	2787
12	2788
3011	2789
2642	2790
2621	2791
394	2792
150	2793
1191	2794
1866	2795
1092	2796
538	2797
350	2798
1646	2799
1602	2800
22	2801
725	2802
264	2803
1681	2804
165	2805
780	2806
3023	2807
955	2808
1588	2809
156	2810
377	2811
305	2812
292	2813
1165	2814
1588	2815
125	2816
1694	2817
2056	2818
1928	2819
1256	2820
