915	12	15	11.8
511	113	8	15.68
1546	106	7	16.28
1602	122	3	7.84
1710	535	3	24.89
109	1133	5	7.43
2970	114	3	10.58
1430	112	4	7.67
1896	107	6	17.33
1756	102	6	6.94
1259	109	7	17.07
172	684	3	10.55
39	325	7	14.77
1659	106	5	11.93
425	558	4	24.35
7016	106	3	11.82
977	910	6	59.68
929	128	3	6.66
12	955	14	10.75
8	3645	3	7.5
571	347	3	15.43
119	1238	4	9.77
241	700	6	37.12
733	469	3	19.03
102	5966	3	8.34
327	349	3	11.07
280	5559	3	31.16
325	939	3	18.31
105	205	25	10.04
1262	128	3	7.99
45	116	29	13.42
1728	1564	6	76.1
315	764	3	16.27
638	456	3	17.54
12	1860	8	9.41
1416	159	6	38.13
1103	104	8	12.88
1416	102	8	11.08
8	4333	3	7.5
104	7005	3	9.92
765	172	3	11.19
106	170	37	23.65
162	6649	3	26.51
3534	123	3	12.95
765	121	7	21.94
2790	101	6	15.65
187	129	8	6.91
709	136	4	10.87
2184	12	7	8.24
110	1410	4	6.97
492	392	4	22.37
162	441	3	7.29
152	308	13	53.88
322	2031	3	21.82
110	1486	8	30.81
269	396	8	44.84
3778	988	4	53.19
459	1086	3	20.97
1239	105	6	7.47
143	1219	3	11.11
662	103	16	32.01
122	1532	3	7.84
103	1910	5	7.21
282	186	4	9.45
136	926	3	8.14
1065	9	7	13.11
4793	2812	3	41.85
2048	308	3	21.43
360	358	5	25.71
410	988	3	19.44
396	405	27	295.21
101	198	40	13.55
102	1554	9	19.11
131	115	26	7.34
2290	12	7	8.24
110	1232	7	19.94
1151	138	3	9.16
269	261	3	7.5
131	225	7	9.45
492	317	3	13.17
396	200	8	40.14
1328	124	6	25.79
2530	101	5	8.26
123	373	6	8.7
101	4985	3	7.82
1010	361	3	18.89
387	293	6	32.4
106	2774	6	23.65
147	1711	6	38.33
1363	106	7	14.37
529	150	3	7.2
1113	128	3	7.5
153	1603	6	37.7
2300	128	3	11.62
672	381	9	74.56
128	632	4	8.17
476	469	3	15.81
1398	1044	3	27.92
104	605	15	23.33
505	1160	3	21.84
122	4148	3	15.08
1005	169	4	19.06
2658	1147	3	32.31
209	5559	3	29.08
178	824	3	11.7
1079	107	12	44.92
4428	116	3	13.1
356	217	4	13.28
9	254	20	17.81
2819	375	3	25.38
319	487	3	13.3
148	120	16	10.82
517	804	5	40
6693	114	3	17.07
1761	192	3	16.88
119	1492	4	11.39
117	361	10	16.87
405	316	22	200.88
603	321	4	22.14
571	242	3	12.81
375	628	3	16.29
105	3966	3	6.85
126	318	6	7.96
5953	6848	3	54.67
163	164	7	11.55
1406	134	3	9.93
1057	105	8	12.33
2540	103	5	11.54
332	3137	3	26.49
102	6229	3	8.34
1370	103	6	6.8
2327	181	3	18.18
1956	124	3	10.99
2512	134	3	14.27
163	12	85	11.15
762	113	6	11.22
1032	318	3	17.9
391	223	8	41.18
169	452	4	12.37
363	200	5	18.87
113	117	177	360.86
251	124	8	10.4
663	519	3	18.69
135	772	3	7.03
107	4309	3	8.66
103	962	9	12.11
107	2350	4	8.4
3528	373	4	40.25
1494	2119	4	47.57
12	329	34	6.67
441	430	4	22.52
2658	1032	3	31.81
4098	103	4	13.22
1016	110	6	12.55
12	193	63	7.98
1459	108	8	28.21
801	170	3	11.57
645	12	19	9.7
3206	101	5	13.04
4278	1191	3	36.68
12	131	201	76.98
2746	129	4	21.31
246	340	4	14.34
159	1059	4	18.87
139	110	31	10.47
814	124	9	39.54
470	184	3	8.99
598	132	6	19.33
430	170	5	17.49
111	6246	3	15.48
127	558	4	6.89
495	107	12	17.41
1114	1227	3	27.15
1254	16	4	11.54
619	109	10	18.38
108	4161	3	9.87
103	451	16	16.35
164	469	22	164.63
103	6531	3	9.91
113	686	7	13.8
111	294	11	9.6
823	226	3	13.92
103	375	26	43.81
122	1020	4	10.67
257	4674	3	30.65
2447	152	3	16.99
106	1817	5	10.02
121	165	12	8.38
2054	86	5	20.73
109	3242	3	7.53
134	982	3	8
116	2933	4	18.43
121	240	10	12.63
234	716	3	13.14
111	1361	6	16.61
396	655	3	16.91
2470	419	4	38.59
710	221	16	139.32
136	242	8	15.2
274	270	3	8.05
123	984	4	9.5
348	447	5	27.81
130	585	4	9.12
3281	102	4	6.69
396	827	4	27.56
3187	4391	3	43.44
112	1350	11	57.98
171	253	4	7.69
2192	231	3	21.37
361	377	3	12.63
2650	2633	3	38.04
1491	221	4	25.77
367	104	15	7.85
469	476	3	15.81
134	1749	3	11.27
5219	1874	3	44.08
324	890	5	34.59
165	121	12	8.38
117	1807	3	6.74
128	131	16	7.68
1902	177	5	38.86
1005	624	3	22.64
370	643	4	24.28
617	1403	3	24
314	597	3	15.92
192	259	4	9.17
105	907	8	9.96
327	751	4	23.98
771	108	6	7.81
477	12	28	21.53
6040	108	3	14.17
322	4082	3	27.87
733	643	6	52.36
9	2098	4	9.73
183	627	4	16.11
106	2143	4	7.1
325	229	3	8.39
120	445	6	11.11
12	1141	13	15.3
350	105	15	9.18
242	8	24	22.64
734	12	16	7.12
6310	105	3	11
5791	103	3	9.91
111	4137	3	11.14
984	357	3	18.44
104	411	29	73.5
327	856	3	16.77
1004	182	3	13.69
101	4418	4	10.43
332	1866	3	22.66
149	103	50	13.48
1620	124	4	14
371	12	30	7.77
753	162	3	10.32
466	1232	3	21.72
1242	364	3	20.09
399	336	4	18.92
3831	3843	4	70.59
1086	2142	3	31.07
103	1397	6	6.8
136	347	5	9.18
123	6802	3	19.52
645	3980	3	32.65
1428	107	6	11.91
688	116	11	37.72
104	4768	4	13.23
3670	109	3	9.55
4707	106	3	7.62
1287	474	6	54.39
756	109	7	12.27
1875	469	3	24.61
1491	424	3	22.78
112	1471	5	13.2
152	663	5	19.51
152	739	6	27.99
118	106	97	9.66
456	1122	4	30.75
321	112	21	50.13
1026	194	5	28.96
1415	533	3	23.89
799	851	3	23.02
260	1171	3	17.26
102	1756	6	6.94
423	482	4	23.39
3574	107	3	6.67
1121	167	5	27.9
613	187	3	10.24
103	194	40	27.9
12	2681	6	7.06
6976	106	3	11.82
649	104	10	7.86
1843	109	5	13.12
12	2885	6	7.06
12	2817	6	7.06
1183	384	3	19.87
4310	109	3	9.55
142	106	49	18.87
102	7054	3	8.34
824	836	4	33.52
210	173	6	13.25
1492	509	3	23.65
110	820	6	10.1
899	3205	3	32.5
488	3263	3	28.66
1122	456	4	30.75
260	410	3	10.72
1972	242	3	20.12
4149	393	3	29.53
231	420	4	15.37
104	1253	11	29.94
17	658	3	7.06
107	241	22	23.47
107	6305	3	12.91
763	12	18	21.2
333	121	9	15.54
3840	9	3	8.39
623	9	13	27.39
696	255	8	56.66
102	2154	5	6.67
920	311	3	16.78
948	172	4	18.99
124	103	114	39.8
5721	57	3	27.42
4325	1962	3	39.59
1694	2682	3	34.9
404	12	27	10.22
4560	103	4	13.22
537	1590	4	34.83
101	5551	3	7.82
1878	121	3	9.13
217	1152	6	40.71
9	7029	3	12.63
172	177	6	14.13
3120	8	4	10.9
322	236	3	9.63
605	1242	3	23.4
110	667	6	7.71
2231	166	3	17.2
101	1762	7	9.99
158	448	3	7.44
711	418	4	26.04
587	416	3	16.69
103	223	35	28.44
1371	105	10	30.36
103	6287	3	9.91
2786	9	4	9.73
12	2664	6	7.06
6895	111	3	15.48
102	4400	4	11.12
804	107	7	9.57
1488	104	6	8.08
948	135	4	13.19
6009	107	3	12.91
246	546	3	12.37
102	2169	5	6.67
4687	316	3	27.74
358	400	3	12.8
15	249	3	15.06
13	167	9	12.26
791	152	3	9.45
1387	650	3	24.28
111	2871	3	7.64
12	365	36	22.9
108	1444	6	17.49
113	4290	3	11.87
393	460	8	56.67
105	6822	3	11
177	438	3	10.06
455	152	30	249.08
537	104	11	7.33
3622	109	3	7.53
1030	6693	3	40.12
1040	140	3	9.81
1495	133	3	10.32
12	1243	10	6.69
907	6061	3	39.23
336	375	3	12.06
122	3211	3	12.93
104	398	16	12.75
5464	102	3	8.34
2520	39	3	13.84
584	13	6	21.01
1740	116	5	17.24
107	1587	5	8.9
4777	106	4	15.76
499	1520	3	24.17
2166	127	3	11.32
141	118	19	8.49
1625	108	4	7.52
1138	1966	3	30.05
615	858	5	41.87
106	850	6	6.93
152	832	3	9.79
473	59	3	8.72
1969	121	3	9.13
1421	12	11	12.95
543	129	4	7.72
105	4453	3	6.85
6521	103	3	9.91
2531	12	6	7.06
105	2535	4	7.73
3356	243	3	23.65
579	308	3	14.09
661	348	6	41.55
321	6379	3	32.36
2435	108	4	11.65
161	136	9	8.82
1170	113	4	6.84
196	101	44	19.31
114	2589	3	9.11
235	1408	4	25.96
310	715	3	15.35
135	1239	3	9.47
5862	101	3	7.82
101	746	19	49.61
785	124	7	24.09
482	2718	3	27.3
1759	108	5	12.05
102	1976	6	8.83
1240	103	7	10.42
112	1125	5	10.18
533	12	21	7.37
106	953	7	9.26
3085	57	3	20.73
106	1028	9	18.74
538	1403	4	33.88
913	1041	3	25.14
5460	101	3	7.82
108	2727	4	11.65
1820	119	4	12.38
274	223	10	46.27
129	5889	3	21.62
1030	280	3	16.73
2718	6521	3	46.35
289	106	17	10.87
106	4407	3	7.62
1685	120	3	8.21
2234	206	5	40.25
4410	1788	3	38.71
2563	133	3	14.02
3023	111	3	9.07
107	1279	6	10.68
12	1379	11	12.95
380	251	7	36.66
107	1330	5	10.15
380	319	3	11.83
165	189	5	7.32
103	6172	3	9.91
1568	120	3	7.54
123	4405	3	15.1
6314	116	3	17.48
318	106	16	12.12
284	555	4	20.01
466	104	21	36.73
358	148	4	8.26
2881	836	4	44.41
504	314	3	13.73
102	4657	4	11.12
634	260	5	30.12
764	672	3	21.28
200	410	4	14.56
905	122	5	13.52
6503	102	3	8.34
419	13	7	22.12
339	111	19	42.1
103	2663	5	16.52
108	1190	6	12.9
12	86	350	99.84
128	1559	4	14.83
729	6405	3	38.1
347	251	21	167.17
12	228	55	11.26
1640	615	3	25.71
112	364	10	12.59
260	246	3	7.15
121	257	8	8.25
1408	308	4	28.36
5306	318	3	32.36
110	1059	5	8.53
5743	420	3	34.38
102	6890	3	8.34
1492	12	10	11.77
9	4442	3	8.39
389	255	12	78.88
963	264	3	15.87
245	283	6	24.69
107	2796	6	25.84
8	1443	5	8.36
1990	1233	3	30.6
435	678	3	17.45
103	6542	3	9.91
135	172	8	7.55
787	157	9	54.21
4389	108	3	9.87
103	478	13	9.89
1633	12	8	9.41
301	101	26	13
359	411	3	13.48
5710	427	3	34.76
107	1079	12	44.92
5387	101	3	7.82
1006	12	13	9.72
2049	115	5	17.8
173	175	6	10.34
12	787	16	9.52
180	3682	4	36.45
359	486	6	37.79
1377	113	4	8.19
129	834	3	6.89
105	1255	7	11.13
102	2992	4	6.69
412	246	3	10.54
1608	236	5	40.36
778	687	4	31.55
120	1696	3	8.21
101	5837	3	7.82
230	342	3	8.24
4987	101	3	7.82
112	2330	3	6.82
1890	124	5	23.45
9	12	797	55.49
105	1172	10	23.71
5406	103	3	9.91
634	767	3	22.27
526	195	3	10.23
113	39	34	14.37
2802	112	3	7.91
1224	39	3	9.52
251	13	15	52.61
12	2464	6	7.06
103	989	11	20.68
946	114	6	15.04
3573	106	5	19.71
102	128	112	20.85
102	6336	3	8.34
1138	482	7	66.29
134	442	4	7.16
6065	4179	3	50.17
114	2846	3	9.11
2160	1416	3	32.22
136	770	3	7.07
776	106	7	6.83
551	1970	4	37.53
107	3466	3	6.67
542	86	5	7.5
377	231	3	9.15
411	359	3	13.48
341	278	4	15.24
16	677	4	7.8
1933	251	3	20.22
871	2882	3	30.92
106	382	12	9.21
331	391	10	67.62
134	1151	3	8.87
6196	102	3	8.34
2065	39	3	11.67
2619	106	6	23.65
305	205	4	11.44
625	525	6	46.7
197	139	10	18.35
643	135	4	10.05
131	128	16	7.68
250	1821	3	19.77
3848	102	4	11.12
101	109	312	9.27
2144	3505	5	77.63
1720	127	3	10.36
2801	6719	3	46.35
103	3483	4	8.64
1424	762	5	49.59
564	121	6	12.64
2485	1264	3	32.86
1005	336	3	18.31
144	376	8	26.99
166	324	9	35.8
351	103	18	13.08
1355	157	6	37.45
798	5777	3	38.45
133	12	245	258.37
1631	121	3	8.34
271	129	6	7.55
407	177	5	22.04
523	594	7	58.58
2356	12	7	8.24
1501	662	3	25.25
124	1741	4	15.03
1871	1061	3	30.05
262	3901	3	26.46
308	863	4	24.83
597	1611	5	50.26
888	164	3	12.85
2837	103	6	19.83
